,retweet_count_1,retweet_count_2,retweet_count_3,retweet_count_4,retweet_count_5,retweet_count_6,retweet_count_7,retweet_count_8,retweet_count_9,retweet_count_10,favorite_count_1,favorite_count_2,favorite_count_3,favorite_count_4,favorite_count_5,favorite_count_6,favorite_count_7,favorite_count_8,favorite_count_9,favorite_count_10,hashtag_count_1,hashtag_count_2,hashtag_count_3,hashtag_count_4,hashtag_count_5,hashtag_count_6,hashtag_count_7,hashtag_count_8,hashtag_count_9,hashtag_count_10,mention_count_1,mention_count_2,mention_count_3,mention_count_4,mention_count_5,mention_count_6,mention_count_7,mention_count_8,mention_count_9,mention_count_10,word_count_1,word_count_2,word_count_3,word_count_4,word_count_5,word_count_6,word_count_7,word_count_8,word_count_9,word_count_10,word_density_1,word_density_2,word_density_3,word_density_4,word_density_5,word_density_6,word_density_7,word_density_8,word_density_9,word_density_10,punctuation_freq_1,punctuation_freq_2,punctuation_freq_3,punctuation_freq_4,punctuation_freq_5,punctuation_freq_6,punctuation_freq_7,punctuation_freq_8,punctuation_freq_9,punctuation_freq_10,upper_case_freq_1,upper_case_freq_2,upper_case_freq_3,upper_case_freq_4,upper_case_freq_5,upper_case_freq_6,upper_case_freq_7,upper_case_freq_8,upper_case_freq_9,upper_case_freq_10,char_count_1,char_count_2,char_count_3,char_count_4,char_count_5,char_count_6,char_count_7,char_count_8,char_count_9,char_count_10,pos_sentiment_1,pos_sentiment_2,pos_sentiment_3,pos_sentiment_4,pos_sentiment_5,pos_sentiment_6,pos_sentiment_7,pos_sentiment_8,pos_sentiment_9,pos_sentiment_10,neu_sentiment_1,neu_sentiment_2,neu_sentiment_3,neu_sentiment_4,neu_sentiment_5,neu_sentiment_6,neu_sentiment_7,neu_sentiment_8,neu_sentiment_9,neu_sentiment_10,neg_sentiment_1,neg_sentiment_2,neg_sentiment_3,neg_sentiment_4,neg_sentiment_5,neg_sentiment_6,neg_sentiment_7,neg_sentiment_8,neg_sentiment_9,neg_sentiment_10,compound_sentiment_1,compound_sentiment_2,compound_sentiment_3,compound_sentiment_4,compound_sentiment_5,compound_sentiment_6,compound_sentiment_7,compound_sentiment_8,compound_sentiment_9,compound_sentiment_10,passed_closing_1,passed_closing_2,passed_closing_3,passed_closing_4,passed_closing_5,passed_closing_6,passed_closing_7,passed_closing_8,passed_closing_9,passed_closing_10,freq_1,freq_2,freq_3,freq_4,freq_5,freq_6,freq_7,freq_8,freq_9,freq_10,GSPC,IXIC,VGT
2019-03-01,18537.5,13374.0,0.0,23642.0,23745.666666666668,29612.0,0.0,0.0,10893.0,0.0,93004.0,74274.0,0.0,95142.0,97327.66666666667,122249.0,0.0,0.0,61879.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,40.0,14.0,0.0,51.0,49.666666666666664,51.0,0.0,0.0,16.0,0.0,5.254534083802376,5.285714285714286,0.0,5.352941176470588,5.526320549184035,5.3921568627450975,0.0,0.0,4.625,0.0,0.10006253908692933,0.2857142857142857,0.0,0.09803921568627452,0.09326262999958894,0.1568627450980392,0.0,0.0,0.4375,0.0,0.02564102564102564,0.14285714285714285,0.0,0.0,0.012578616352201257,0.0,0.0,0.0,0.125,0.0,210.0,74.0,0.0,273.0,273.3333333333333,275.0,0.0,0.0,74.0,0.0,0.504,0.0,0.0,0.064,0.10133333333333334,0.052000000000000005,0.0,0.0,0.636,0.0,0.496,1.0,0.0,0.79,0.7053333333333333,0.519,0.0,0.0,0.364,0.0,0.0,0.0,0.0,0.146,0.19333333333333333,0.43,0.0,0.0,0.0,0.0,0.9359500000000001,0.0,0.0,-0.4019,-0.2775333333333333,-0.9359,0.0,0.0,0.5411,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,2441.320068359375,6256.56005859375,140.50674438476562
2019-03-04,15590.375,19817.5,17985.5,18415.0,19253.75,24598.0,0.0,24620.0,17379.5,0.0,59093.125,51442.25,81163.9,0.0,87084.5,76764.8,0.0,100960.0,78055.5,0.0,0.25,0.25,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.1,0.3333333333333333,0.5,0.2,0.0,0.0,0.5,0.0,37.625,40.25,30.5,27.333333333333332,39.75,43.4,0.0,42.0,11.0,0.0,5.216636763844517,5.069257216775599,5.1138323667946315,4.944444444444444,5.396937240846159,4.947764317084837,0.0,5.785714285714287,5.229411764705882,0.0,0.16699034015809688,0.20038466775599129,0.19424204307223172,0.23275862068965522,0.11121934078290814,0.17024240843008512,0.0,0.047619047619047616,0.3176470588235294,0.0,0.06376521134046902,0.04136029411764705,0.07179024748836069,0.08764367816091954,0.0,0.05506842921540491,0.0,0.0,0.029411764705882356,0.0,190.625,205.5,156.5,135.33333333333334,216.0,213.0,0.0,243.0,56.5,0.0,0.395,0.24824999999999997,0.23890000000000003,0.18133333333333335,0.035750000000000004,0.0964,0.0,0.134,0.652,0.0,0.5095000000000001,0.6132500000000001,0.6866,0.68,0.61875,0.5964,0.0,0.601,0.348,0.0,0.0955,0.13875,0.0744,0.1386666666666667,0.34550000000000003,0.30720000000000003,0.0,0.265,0.0,0.0,0.7142499999999999,0.19970000000000002,0.36523999999999995,0.11463333333333332,-0.728325,-0.46466,0.0,-0.4019,0.48050000000000004,0.0,0.625,0.5,0.6,0.0,0.5,0.2,0.0,1.0,0.0,0.0,8.0,4.0,10.0,3.0,4.0,5.0,0.0,1.0,2.0,0.0,2438.2099609375,6216.8701171875,139.40960693359378
2019-03-05,17593.0,14330.25,28779.0,32473.0,0.0,18657.333333333332,0.0,26559.0,0.0,0.0,73183.0,65676.25,112279.5,132036.0,0.0,56417.666666666664,0.0,106020.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.5,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,20.4,38.0,44.5,35.0,0.0,38.333333333333336,0.0,49.0,0.0,0.0,6.3119420289855075,5.520682367149758,5.5576530612244905,5.273148148148149,0.0,5.429166666666667,0.0,5.163265306122449,0.0,0.0,0.2816811594202898,0.23550724637681159,0.07831632653061224,0.1712962962962963,0.0,0.1993827160493827,0.0,0.061224489795918366,0.0,0.0,0.16202898550724637,0.010416666666666666,0.0635204081632653,0.14351851851851852,0.0,0.012345679012345678,0.0,0.020408163265306117,0.0,0.0,105.4,209.0,246.0,185.0,0.0,209.66666666666666,0.0,253.0,0.0,0.0,0.21480000000000002,0.11125,0.0435,0.2575,0.0,0.14766666666666664,0.0,0.203,0.0,0.0,0.4688,0.83075,0.6855,0.5325000000000001,0.0,0.6196666666666667,0.0,0.5329999999999999,0.0,0.0,0.31639999999999996,0.057999999999999996,0.271,0.2105,0.0,0.233,0.0,0.264,0.0,0.0,0.19405999999999998,0.22360000000000002,-0.7897000000000001,0.03999999999999998,0.0,0.0030666666666666806,0.0,-0.3164,0.0,0.0,0.4,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,2.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,2474.02001953125,6352.330078125,142.4410858154297
2019-03-06,8584.5,0.0,17814.0,27486.0,22921.5,31621.0,0.0,15630.0,0.0,0.0,31.5,0.0,39149.333333333336,56330.666666666664,53113.0,123210.0,0.0,64842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,25.333333333333332,31.0,38.5,53.0,0.0,18.0,0.0,0.0,7.166666666666667,0.0,6.587768440709618,4.990518084066472,5.385057471264368,5.509433962264152,0.0,4.722222222222221,0.0,0.0,0.303030303030303,0.0,0.1503267973856209,0.16876832844574782,0.2277298850574713,0.1509433962264151,0.0,0.1111111111111111,0.0,0.0,0.04545454545454546,0.0,0.031746031746031744,0.04499022482893451,0.04489942528735632,0.03773584905660377,0.0,0.0,0.0,0.0,45.5,0.0,166.0,152.33333333333334,210.0,292.0,0.0,85.0,0.0,0.0,0.0,0.0,0.21766666666666667,0.0,0.0765,0.16699999999999998,0.0,0.0,0.0,0.0,0.6045,0.0,0.6336666666666666,0.7200000000000001,0.7849999999999999,0.647,0.0,0.7440000000000001,0.0,0.0,0.39549999999999996,0.0,0.149,0.27999999999999997,0.1385,0.18600000000000005,0.0,0.256,0.0,0.0,-0.2924,0.0,0.057599999999999985,-0.5348666666666666,-0.26335,-0.1677,0.0,-0.4753,0.0,0.0,1.0,0.0,0.6666666666666666,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,2474.919921875,6370.4599609375,142.57579040527344
2019-03-07,0.0,18815.0,0.0,26596.0,0.0,31803.333333333332,0.0,0.0,0.0,0.0,0.0,77721.0,0.0,99802.0,0.0,138043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,29.5,0.0,47.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,5.796401515151515,0.0,5.5106382978723385,0.0,5.17598204264871,0.0,0.0,0.0,0.0,0.0,0.14299242424242425,0.0,0.1276595744680851,0.0,0.08973865640532308,0.0,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,0.0,0.01569664902998236,0.0,0.0,0.0,0.0,0.0,160.5,0.0,259.0,0.0,191.0,0.0,0.0,0.0,0.0,0.0,0.064,0.0,0.0,0.0,0.14266666666666666,0.0,0.0,0.0,0.0,0.0,0.843,0.0,0.6,0.0,0.5776666666666667,0.0,0.0,0.0,0.0,0.0,0.0935,0.0,0.4,0.0,0.2796666666666667,0.0,0.0,0.0,0.0,0.0,-0.1122,0.0,-0.8932,0.0,-0.266,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2480.909912109375,6383.77001953125,142.7586669921875
2019-03-08,13988.666666666666,11663.75,15424.0,10756.75,13218.666666666666,23687.333333333332,0.0,15582.0,7714.0,0.0,77194.66666666667,45347.0,63186.5,0.0,38782.5,110622.66666666667,0.0,75556.0,50074.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,15.333333333333334,26.75,16.5,22.5,35.166666666666664,28.333333333333332,0.0,21.0,8.0,0.0,6.321350762527234,6.036427252060244,4.87037037037037,6.021833429728167,5.524988663704011,5.137747035573122,0.0,4.61904761904762,5.0,0.0,0.18736383442265794,0.163531898266553,0.19444444444444442,0.27321308077887024,0.21246772960092772,0.09262187088274045,0.0,0.3333333333333333,0.375,0.0,0.2222222222222222,0.03640727124183007,0.037037037037037035,0.0998048004626952,0.047214603691953246,0.014492753623188406,0.0,0.0,0.0,0.0,89.0,153.75,82.5,134.25,186.66666666666666,146.66666666666666,0.0,97.0,40.0,0.0,0.3283333333333333,0.41375000000000006,0.0945,0.05175,0.04883333333333333,0.294,0.0,0.269,0.873,0.0,0.4080000000000001,0.5862499999999999,0.8354999999999999,0.8582500000000001,0.6443333333333333,0.6479999999999999,0.0,0.463,0.127,0.0,0.26366666666666666,0.0,0.07,0.09,0.30683333333333335,0.057999999999999996,0.0,0.269,0.0,0.0,0.3239000000000001,0.7555499999999999,0.10015,0.0022749999999999854,-0.6409,0.5850333333333334,0.0,0.0,0.784,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,4.0,6.0,3.0,0.0,1.0,1.0,0.0,2476.830078125,6351.56005859375,141.8925018310547
2019-03-11,10383.714285714286,13272.0,17669.6,12593.0,11672.0,21237.25,25066.0,22318.2,0.0,26750.0,14069.42857142857,30935.0,24791.4,14423.0,25639.0,68524.75,24112.0,88124.4,0.0,0.0,0.42857142857142855,0.0,0.2,0.0,0.2,0.125,0.3333333333333333,0.0,0.0,0.0,0.42857142857142855,0.5,0.2,0.7142857142857143,0.2,0.25,0.0,0.2,0.0,0.0,17.285714285714285,20.333333333333332,24.0,26.0,20.0,41.0,20.0,33.6,0.0,27.0,5.449738986503691,6.042277167277168,5.722644370122632,5.838072280291961,5.454800950683303,5.352214665301545,4.87037037037037,5.176588403068938,0.0,5.185185185185184,0.2569914329368111,0.23455942205942204,0.21526612517916863,0.2146966729346592,0.1929708853238265,0.1898715425056474,0.15432098765432098,0.15381626308433874,0.0,0.14814814814814814,0.10685865255192985,0.05327774077774078,0.0426074215639433,0.09764947951446808,0.05726678550207962,0.05386347569596801,0.06172839506172839,0.014297766749379654,0.0,0.1111111111111111,90.71428571428571,123.5,136.4,149.85714285714286,107.4,211.875,102.33333333333333,180.0,0.0,140.0,0.3762857142857143,0.1315,0.1916,0.0662857142857143,0.0744,0.12787500000000002,0.0,0.11840000000000002,0.0,0.0,0.5508571428571429,0.8506666666666667,0.7797999999999999,0.7121428571428572,0.664,0.774375,1.0,0.7738,0.0,1.0,0.07285714285714286,0.017833333333333333,0.028800000000000003,0.22157142857142859,0.26139999999999997,0.09775,0.0,0.1078,0.0,0.0,0.3313857142857143,0.25215000000000004,0.30612,-0.2462857142857143,-0.34448,0.060625,0.0,0.14404,0.0,0.0,1.0,0.5,0.6,1.0,0.8,0.625,0.6666666666666666,0.8,0.0,0.0,7.0,6.0,5.0,7.0,5.0,8.0,3.0,5.0,0.0,1.0,2472.159912109375,6340.33984375,141.69044494628906
2019-03-12,0.0,33839.0,24564.0,28315.0,0.0,17598.5,0.0,0.0,0.0,0.0,0.0,105616.0,116829.0,105164.0,0.0,40485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,54.0,52.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,5.42,5.2592592592592595,5.4230769230769225,0.0,5.111460517120894,0.0,0.0,0.0,0.0,0.0,0.12,0.14814814814814814,0.15384615384615385,0.0,0.1310272536687631,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.06533892382948986,0.0,0.0,0.0,0.0,0.0,271.0,284.0,282.0,0.0,203.5,0.0,0.0,0.0,0.0,0.0,0.196,0.083,0.13699999999999998,0.0,0.27949999999999997,0.0,0.0,0.0,0.0,0.0,0.505,0.855,0.659,0.0,0.5985,0.0,0.0,0.0,0.0,0.0,0.299,0.063,0.204,0.0,0.122,0.0,0.0,0.0,0.0,0.0,-0.6892,0.1779,-0.3875,0.0,0.37055000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2477.570068359375,6362.64990234375,142.0850372314453
2019-03-13,27078.5,9025.833333333334,15377.0,16040.333333333334,15455.857142857143,23405.5,15945.75,10894.666666666666,0.0,0.0,50018.0,0.0,40086.5,0.0,51535.28571428572,107499.0,55547.75,28743.666666666668,0.0,0.0,0.75,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.6666666666666666,0.0,1.0,0.14285714285714285,0.25,0.75,0.0,0.0,0.0,14.25,25.5,27.5,25.0,25.428571428571427,42.5,30.25,25.0,0.0,0.0,5.480127041742287,5.580065767565767,6.278011204481793,5.41569511540526,5.034421768707483,5.5390720339093305,5.7471446488294315,5.410813823857301,0.0,0.0,0.23455081669691472,0.18383729796773277,0.1484593837535014,0.18752549651100378,0.14852607709750565,0.12316233389449911,0.18312151616499442,0.2101449275362319,0.0,0.0,0.40927858439201453,0.07318738025259765,0.05322128851540617,0.06683843263553409,0.033718820861678,0.020765139116202945,0.03128623188405797,0.08193979933110368,0.0,0.0,79.5,139.83333333333334,169.5,135.33333333333334,132.42857142857142,234.5,174.0,135.33333333333334,0.0,0.0,0.47600000000000003,0.11216666666666668,0.152,0.0,0.06699999999999999,0.11375,0.10925000000000003,0.2956666666666667,0.0,0.0,0.524,0.8638333333333333,0.5705,0.8433333333333333,0.6722857142857144,0.6755,0.8130000000000001,0.5583333333333332,0.0,0.0,0.0,0.024000000000000004,0.2775,0.15666666666666665,0.26071428571428573,0.21075000000000002,0.07775,0.146,0.0,0.0,0.5841500000000001,0.18633333333333332,-0.26935,-0.3275666666666667,-0.3565714285714286,-0.38282499999999997,0.089225,0.24960000000000002,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.2857142857142857,0.0,0.25,0.6666666666666666,0.0,0.0,4.0,6.0,2.0,3.0,7.0,4.0,4.0,3.0,0.0,0.0,2476.35009765625,6362.93994140625,141.8925018310547
2019-03-14,22133.0,21837.5,18623.0,21355.0,23843.333333333332,28068.666666666668,21654.5,0.0,0.0,0.0,99641.66666666667,95657.5,79694.5,89302.0,86582.0,87888.33333333333,93468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.5,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,19.666666666666668,42.5,21.0,52.0,30.666666666666668,30.0,27.0,0.0,0.0,0.0,4.296153846153846,5.888561320754716,5.642857142857142,5.346153846153847,5.206602816565223,5.690656565656565,5.201298701298701,0.0,0.0,0.0,0.2653846153846154,0.1285377358490566,0.19047619047619047,0.1153846153846154,0.17284282133906193,0.11868686868686869,0.14502164502164505,0.0,0.0,0.0,0.1730769230769231,0.05011792452830188,0.11904761904761905,0.0,0.05577932927556987,0.06060606060606061,0.06926406926406928,0.0,0.0,0.0,101.33333333333333,244.5,118.5,278.0,164.66666666666666,173.33333333333334,138.5,0.0,0.0,0.0,0.22566666666666668,0.347,0.2165,0.161,0.17500000000000002,0.12466666666666666,0.1375,0.0,0.0,0.0,0.6836666666666668,0.5645,0.7,0.607,0.6000000000000001,0.492,0.666,0.0,0.0,0.0,0.09066666666666667,0.0885,0.08349999999999999,0.231,0.22533333333333336,0.3833333333333333,0.1965,0.0,0.0,0.0,-0.016099999999999965,0.73535,0.40590000000000004,-0.3459,-0.2586666666666666,-0.27599999999999997,-0.021150000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,3.0,2.0,0.0,0.0,0.0,2470.300048828125,6348.1201171875,141.14187622070312
2019-03-15,21610.0,0.0,21078.0,0.0,27555.666666666668,21644.333333333332,0.0,0.0,0.0,0.0,126195.0,0.0,80638.0,0.0,102744.66666666667,99365.33333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,38.0,0.0,39.0,0.0,56.666666666666664,22.333333333333332,0.0,0.0,0.0,0.0,5.220673076923077,0.0,5.9230769230769225,0.0,5.141523771764628,5.871241830065359,0.0,0.0,0.0,0.0,0.19054487179487178,0.0,0.2564102564102564,0.0,0.21762425523947973,0.2751633986928104,0.0,0.0,0.0,0.0,0.027938034188034186,0.0,0.05128205128205128,0.0,0.029239766081871343,0.2797385620915033,0.0,0.0,0.0,0.0,198.66666666666666,0.0,231.0,0.0,291.0,122.0,0.0,0.0,0.0,0.0,0.30033333333333334,0.0,0.177,0.0,0.1443333333333333,0.17800000000000002,0.0,0.0,0.0,0.0,0.551,0.0,0.568,0.0,0.6103333333333333,0.783,0.0,0.0,0.0,0.0,0.14866666666666667,0.0,0.255,0.0,0.24533333333333338,0.039,0.0,0.0,0.0,0.0,0.32143333333333335,0.0,-0.3578,0.0,-0.4564,0.3217666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2472.10009765625,6374.68017578125,141.85403442382812
2019-03-18,20831.777777777777,18842.555555555555,21153.166666666668,13865.125,17752.4,23303.545454545456,23406.5,36096.0,0.0,17647.5,51004.77777777778,65812.77777777778,88340.83333333333,23873.5,32682.8,75291.36363636363,0.0,127840.0,0.0,57839.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.3333333333333333,0.1111111111111111,0.0,0.5,0.2,0.36363636363636365,0.0,0.0,0.0,0.0,22.444444444444443,38.77777777777778,49.5,19.75,31.0,44.81818181818182,23.5,37.0,0.0,27.0,5.068754689199007,5.03791224091976,5.032517517672674,5.610813844004175,5.4734580896686165,5.212983257641967,5.33058608058608,5.486486486486489,0.0,5.187599364069952,0.2416154793703048,0.2170227155189561,0.19355374237957015,0.18793779676310376,0.19061988304093566,0.19840522271630007,0.2957875457875458,0.027027027027027032,0.0,0.14228934817170114,0.14861343456324663,0.05562557186617337,0.03312643750841353,0.07599972735581768,0.06364132553606237,0.08025801869212557,0.10989010989010989,0.0,0.0,0.07233704292527822,116.22222222222223,195.0,247.66666666666666,110.125,165.6,231.0909090909091,125.5,203.0,0.0,139.0,0.30877777777777776,0.08188888888888889,0.19850000000000004,0.22000000000000003,0.1802,0.12227272727272726,0.4405,0.0,0.0,0.0,0.5876666666666667,0.7774444444444445,0.6625,0.5835,0.702,0.6324545454545455,0.5595,0.591,0.0,0.6105,0.10355555555555557,0.14055555555555557,0.13883333333333334,0.1965,0.11779999999999999,0.2451818181818182,0.0,0.409,0.0,0.3895,0.33193333333333336,0.03288888888888892,0.13856666666666667,0.03207499999999999,0.06492000000000002,-0.28909090909090907,0.6128,-0.8655,0.0,-0.6066,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.875,0.6,0.36363636363636365,1.0,1.0,0.0,0.5,9.0,9.0,6.0,8.0,5.0,11.0,2.0,1.0,0.0,2.0,2475.419921875,6382.18994140625,142.05616760253906
2019-03-19,17064.0,12600.0,28213.5,22404.0,0.0,32801.0,0.0,0.0,0.0,0.0,64616.0,57396.0,118277.5,74371.0,0.0,126104.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,38.0,26.0,17.0,0.0,35.0,0.0,0.0,0.0,0.0,5.019323671497585,5.447368421052633,4.972222222222223,6.764705882352941,0.0,4.60921568627451,0.0,0.0,0.0,0.0,0.16545893719806762,0.10526315789473684,0.13541666666666666,0.17647058823529413,0.0,0.1361437908496732,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.013888888888888888,0.05882352941176471,0.0,0.1292156862745098,0.0,0.0,0.0,0.0,142.5,207.0,129.0,115.0,0.0,174.66666666666666,0.0,0.0,0.0,0.0,0.1845,0.285,0.2105,0.0,0.0,0.131,0.0,0.0,0.0,0.0,0.8155,0.547,0.5185,0.863,0.0,0.4136666666666667,0.0,0.0,0.0,0.0,0.0,0.168,0.271,0.13699999999999998,0.0,0.45500000000000007,0.0,0.0,0.0,0.0,0.453,0.4574,-0.13665,-0.2263,0.0,-0.41376666666666667,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2477.830078125,6422.75,143.35536193847656
2019-03-20,0.0,17007.0,28729.8,0.0,0.0,26011.0,0.0,36323.0,0.0,0.0,0.0,0.0,107490.4,0.0,0.0,127551.0,0.0,172087.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,35.8,0.0,0.0,60.0,0.0,30.0,0.0,0.0,0.0,5.035714285714286,4.983814125885433,0.0,0.0,4.75,0.0,4.733333333333333,0.0,0.0,0.0,0.21428571428571427,0.16852976112738421,0.0,0.0,0.11666666666666667,0.0,0.1,0.0,0.0,0.0,0.07142857142857142,0.0064516129032258064,0.0,0.0,0.06666666666666668,0.0,0.1,0.0,0.0,0.0,141.0,180.6,0.0,0.0,285.0,0.0,142.0,0.0,0.0,0.0,0.0,0.2726,0.0,0.0,0.195,0.0,0.429,0.0,0.0,0.0,0.745,0.53,0.0,0.0,0.471,0.0,0.5710000000000001,0.0,0.0,0.0,0.255,0.1976,0.0,0.0,0.335,0.0,0.0,0.0,0.0,0.0,-0.4767,0.44062,0.0,0.0,-0.8335,0.0,0.8757,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2477.1298828125,6412.169921875,143.09548950195312
2019-03-21,25155.0,24765.0,32310.0,26199.0,25393.0,0.0,0.0,0.0,0.0,0.0,121942.0,102005.0,128296.5,85909.0,98702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,22.666666666666668,55.0,30.5,18.0,37.0,0.0,0.0,0.0,0.0,0.0,4.910017730496453,5.0,5.364444444444444,5.833333333333332,5.216216216216216,0.0,0.0,0.0,0.0,0.0,0.1575354609929078,0.12727272727272726,0.1138888888888889,0.2222222222222222,0.13513513513513514,0.0,0.0,0.0,0.0,0.0,0.10460992907801418,0.03636363636363636,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.33333333333333,275.0,166.5,105.0,193.0,0.0,0.0,0.0,0.0,0.0,0.5806666666666667,0.325,0.158,0.213,0.206,0.0,0.0,0.0,0.0,0.0,0.41933333333333334,0.675,0.7110000000000001,0.787,0.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.131,0.0,0.409,0.0,0.0,0.0,0.0,0.0,0.8239666666666667,0.8619,0.10664999999999997,0.4019,-0.6989,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2469.909912109375,6410.81005859375,143.2687530517578
